members,K00626,K01848,K01849,K05606,K14534,K15016,K15019,K15020,M00375
bulkbins-MOSAIC-MIME-BINNING-2303_bin-185,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2303_bin-187,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2303_bin-198,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2303_bin-unbinned,4,0,0,0,0,0,1,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2403_bin-005,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2403_bin-009,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2403_bin-041,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2403_bin-049,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2403_bin-061,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2403_bin-068,0,0,2,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2403_bin-090,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2403_bin-093,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2403_bin-098,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2403_bin-101,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2403_bin-unbinned,0,0,0,0,0,2,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2503_bin-001,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2503_bin-006,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2503_bin-016,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2503_bin-017,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2503_bin-022,0,0,0,0,0,0,1,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2503_bin-024,2,2,0,0,0,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-2503_bin-029,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2503_bin-045,0,0,2,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2503_bin-059,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2503_bin-062,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2503_bin-063,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2503_bin-074,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2503_bin-087,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2503_bin-113,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2503_bin-132,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2503_bin-133,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2503_bin-135,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2503_bin-unbinned,4,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-25_bin-01,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-25_bin-08,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-25_bin-15,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-25_bin-21,14,0,0,0,2,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-25_bin-31,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-25_bin-33,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-25_bin-38,2,2,0,2,0,0,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-25_bin-39,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-25_bin-41,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-25_bin-56,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-25_bin-64,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-25_bin-65,4,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-25_bin-unbinned,4,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2603_bin-032,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2603_bin-034,0,2,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2603_bin-038,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2603_bin-048,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2603_bin-058,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2603_bin-061,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2603_bin-063,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2603_bin-085,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2603_bin-087,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2603_bin-unbinned,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2703_bin-05,4,2,0,0,0,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-2703_bin-09,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2703_bin-12,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2703_bin-18,4,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2703_bin-26,0,2,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2703_bin-37,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2703_bin-42,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2703_bin-43,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2703_bin-69,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2703_bin-87,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2703_bin-unbinned,0,0,0,0,0,2,1,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2803_bin-002,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2803_bin-003,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2803_bin-022,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2803_bin-024,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2803_bin-026,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2803_bin-034,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2803_bin-035,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2803_bin-038,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2803_bin-044,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2803_bin-052,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2803_bin-069,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2803_bin-071,9,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2803_bin-078,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2803_bin-097,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2803_bin-114,0,0,0,4,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2803_bin-125,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2803_bin-126,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2803_bin-unbinned,2,0,0,2,0,0,1,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-2903_bin-008,4,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2903_bin-032,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-035,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-046,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-048,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-050,0,2,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2903_bin-055,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-059,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-070,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-076,4,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-082,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-087,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-094,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-112,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-117,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-125,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-126,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-127,2,0,0,2,2,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-2903_bin-131,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-132,0,2,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2903_bin-147,0,0,2,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-2903_bin-148,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-149,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-152,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-2903_bin-156,2,2,4,6,0,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-2903_bin-159,0,2,0,2,0,2,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-2903_bin-lowDepth,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-2903_bin-unbinned,11,0,2,2,0,0,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-3003_bin-08,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3003_bin-12,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3003_bin-21,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3003_bin-22,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3003_bin-29,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3003_bin-34,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3003_bin-38,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3003_bin-39,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3003_bin-44,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3003_bin-54,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3103_bin-17,0,0,0,4,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3103_bin-20,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3103_bin-27,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3103_bin-33,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3103_bin-35,6,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3103_bin-41,4,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3103_bin-42,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3103_bin-43,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3103_bin-51,0,2,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-3103_bin-56,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3103_bin-unbinned,2,0,0,0,0,2,1,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-31_bin-022,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-31_bin-029,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-31_bin-031,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-31_bin-055,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-31_bin-062,2,0,0,4,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-31_bin-067,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-31_bin-068,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-31_bin-087,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-31_bin-091,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-31_bin-093,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-31_bin-097,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-31_bin-100,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-31_bin-unbinned,4,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3203_bin-07,14,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3203_bin-13,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3203_bin-14,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3203_bin-21,9,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3203_bin-unbinned,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3303_bin-01,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3303_bin-06,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3303_bin-21,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3303_bin-25,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3303_bin-38,6,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3303_bin-43,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3303_bin-49,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3303_bin-63,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3303_bin-69,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3303_bin-80,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3303_bin-87,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3303_bin-89,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3303_bin-unbinned,0,2,0,2,0,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-3403_bin-20,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3403_bin-21,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3403_bin-40,0,0,0,0,0,2,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3403_bin-43,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3403_bin-49,0,2,0,2,0,2,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-3403_bin-62,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3403_bin-74,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3403_bin-78,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3403_bin-85,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3403_bin-86,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3403_bin-unbinned,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3_bin-002,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3_bin-003,9,0,0,7,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3_bin-013,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3_bin-017,4,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3_bin-020,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3_bin-022,0,0,0,0,7,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3_bin-023,0,0,0,7,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3_bin-027,0,0,2,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-3_bin-030,0,2,2,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3_bin-031,0,2,2,2,0,2,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-3_bin-033,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3_bin-043,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3_bin-048,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3_bin-052,2,2,0,0,0,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-3_bin-058,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3_bin-059,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3_bin-080,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3_bin-087,0,0,0,0,0,2,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-3_bin-096,0,2,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-3_bin-101,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-3_bin-unbinned,4,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-45_bin-03,0,2,4,4,0,2,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-45_bin-07,0,2,0,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-45_bin-25,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-45_bin-29,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-45_bin-32,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-45_bin-35,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-45_bin-51,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-45_bin-56,0,0,0,0,0,2,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-45_bin-59,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-45_bin-65,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-45_bin-68,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-45_bin-71,0,0,2,0,0,0,0,0,0.03571428571428571
bulkbins-MOSAIC-MIME-BINNING-45_bin-85,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-45_bin-unbinned,2,2,2,2,0,0,0,0,0.21428571428571427
bulkbins-MOSAIC-MIME-BINNING-603_bin-013,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-603_bin-060,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-603_bin-066,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-603_bin-081,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-603_bin-083,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-603_bin-091,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-603_bin-unbinned,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-703_bin-019,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-703_bin-053,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-703_bin-054,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-703_bin-055,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-703_bin-059,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-703_bin-069,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-703_bin-079,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-703_bin-083,2,2,0,2,0,0,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-703_bin-108,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-703_bin-116,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-703_bin-lowDepth,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-803_bin-15,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-803_bin-44,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-803_bin-50,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-803_bin-57,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-803_bin-59,0,2,2,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-803_bin-65,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-803_bin-81,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-803_bin-82,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-803_bin-unbinned,9,2,0,0,0,0,0,0,0.10714285714285714
bulkbins-MOSAIC-MIME-BINNING-903_bin-009,6,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-903_bin-027,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-903_bin-040,2,2,0,2,0,0,0,0,0.17857142857142858
bulkbins-MOSAIC-MIME-BINNING-903_bin-043,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-903_bin-062,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-903_bin-063,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-903_bin-071,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-903_bin-076,7,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-903_bin-090,4,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-903_bin-094,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-903_bin-unbinned,13,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-010,2,0,0,0,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-013,2,0,0,2,0,0,0,0,0.14285714285714285
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-058,0,0,0,2,0,0,0,0,0.07142857142857142
bulkbins-MOSAIC-MIME-BINNING-ClusterAss-1_bin-082,2,0,0,0,0,0,0,0,0.07142857142857142
