members,K00024,K00169,K00170,K00172,K00239,K00240,K00241,K00626,K01007,K01595,K01677,K01678,K01902,K01903,K14534,K15016,M00374
ERR3589588.27,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.07692307692307693
ERR3589588.3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR3589588.35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR3589589.2,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0.07692307692307693
ERR3589589.3,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
ERR3589589.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR3589590.21,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
ERR3589590.3,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
ERR3589590.4,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
ERR3589590.6,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
ERR4691603.13,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
ERR4691603.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691603.4,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691614.24,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691614.30,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0.15384615384615385
ERR4691614.34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691614.35,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691614.53,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691614.63,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
ERR4691614.64,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691615.12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691615.17,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.038461538461538464
ERR4691615.3,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.15384615384615385
ERR4691615.32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691615.35,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691622.10,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
ERR4691622.20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691622.30,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.038461538461538464
ERR4691622.33,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0.07692307692307693
ERR4691622.38,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691627.12,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.15384615384615385
ERR4691627.14,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
ERR4691627.16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691627.22,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0.15384615384615385
ERR4691627.35,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR4691627.39,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0.15384615384615385
ERR4691638.19,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0.15384615384615385
ERR4691638.23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ERR4691638.24,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
ERR4691638.27,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691638.9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
ERR4691639.26,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ERR4691639.4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
ERR4691639.9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691646.1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691668.15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR4691668.16,3,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0.19230769230769232
ERR4691668.17,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
ERR4691668.24,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691668.3,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691668.45,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR4691668.54,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0.11538461538461539
ERR4691668.59,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
ERR4691668.60,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
ERR4691668.68,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
ERR4691668.72,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691681.23,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.038461538461538464
ERR4691681.25,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.11538461538461539
ERR4691681.35,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
ERR4691681.38,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0.07692307692307693
ERR4691681.39,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR4691681.45,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691681.5,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
ERR4691685.6,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
ERR4691694.1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ERR4691694.13,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
ERR4691694.28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691694.32,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0.15384615384615385
ERR4691694.37,0,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691694.40,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0.11538461538461539
ERR4691694.41,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.15384615384615385
ERR4691694.44,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691694.61,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0.11538461538461539
ERR4691694.66,3,0,0,0,3,3,3,2,0,0,0,0,3,0,0,0,0.23076923076923078
ERR4691694.67,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR4691694.70,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691695.14,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR4691695.15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691695.20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691695.38,0,0,0,0,0,3,0,0,0,2,0,0,3,0,0,0,0.11538461538461539
ERR4691695.54,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4691695.65,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0.11538461538461539
ERR4918854.11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918854.3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.038461538461538464
ERR4918854.32,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918854.38,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918854.51,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
ERR4918854.52,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR4918854.55,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ERR4918854.57,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0.07692307692307693
ERR4918854.58,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918854.59,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918854.74,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918855.14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918855.18,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918855.37,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ERR4918855.42,3,0,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0.23076923076923078
ERR4918855.48,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
ERR4918855.56,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
ERR4918855.7,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0.15384615384615385
ERR4918855.72,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0.07692307692307693
ERR4918855.73,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918855.74,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR4918855.78,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.038461538461538464
ERR4918855.88,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0.15384615384615385
ERR4918855.91,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0.15384615384615385
ERR4918856.24,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0.07692307692307693
ERR4918856.26,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
ERR4918856.31,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ERR4918856.37,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918856.44,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918856.67,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918857.14,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0.15384615384615385
ERR4918857.23,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
ERR4918857.28,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0.07692307692307693
ERR4918857.35,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
ERR4918857.43,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918857.44,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR4918857.49,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918857.5,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0.07692307692307693
ERR4918857.52,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR4918857.77,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918857.84,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918857.93,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR4918857.98,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
ERR4918858.101,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR4918858.102,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918858.112,3,0,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0.23076923076923078
ERR4918858.16,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918858.21,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918858.25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
ERR4918858.27,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR4918858.28,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR4918858.34,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
ERR4918858.37,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918858.39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918858.65,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
ERR4918858.73,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ERR4918858.8,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0.07692307692307693
ERR4918858.82,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918858.92,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.11538461538461539
ERR4918858.94,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918859.11,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ERR4918859.7,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
ERR4918860.15,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0.07692307692307693
ERR4918860.32,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
ERR4918860.33,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
ERR4918860.44,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918860.50,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
ERR4918860.58,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918860.59,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918860.66,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918860.74,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918860.77,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ERR4918861.12,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918861.18,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ERR4918861.26,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464
ERR4918861.4,0,0,0,0,3,3,3,0,0,0,0,0,3,0,0,0,0.07692307692307693
ERR4918861.41,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918861.53,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918861.59,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918861.75,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.11538461538461539
ERR4918862.19,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
ERR4918862.20,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
ERR4918862.21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918862.23,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0.15384615384615385
ERR4918862.3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918862.31,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
ERR4918862.34,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.038461538461538464
ERR4918862.46,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ERR4918862.66,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0.07692307692307693
ERR4918862.67,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918863.11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR4918863.15,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0.15384615384615385
ERR4918863.39,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.15384615384615385
ERR4918863.46,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918863.50,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ERR4918863.54,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0.15384615384615385
ERR4918863.61,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0.15384615384615385
ERR4918863.66,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
ERR4918863.68,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
ERR4918863.81,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ERR4918863.84,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918864.102,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
ERR4918864.13,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
ERR4918864.26,0,0,0,0,3,3,3,11,0,0,0,0,3,0,0,0,0.15384615384615385
ERR4918864.31,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR4918864.43,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918864.49,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR4918864.5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918864.67,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0.038461538461538464
ERR4918864.72,0,0,0,0,3,3,0,0,0,0,0,0,3,0,0,0,0.07692307692307693
ERR4918864.78,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR4918864.8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR5001722.13,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR5001722.19,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR5001722.22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ERR5001722.8,3,0,0,0,0,3,3,0,0,0,0,0,3,3,0,0,0.15384615384615385
ERR5005153.10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.038461538461538464
ERR5005153.30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.07692307692307693
ERR5005971.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.038461538461538464
ERR5005971.14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR5005971.30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR5005971.9,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.11538461538461539
ERR5006073.11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.038461538461538464
ERR5006121.10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.038461538461538464
ERR5006121.9,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR5007764.1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.038461538461538464
ERR5007764.25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR5007764.4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR5007766.11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.038461538461538464
ERR5007766.14,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464
ERR5007766.4,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR594289.16,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR594289.23,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR594289.24,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0.15384615384615385
ERR594289.32,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.07692307692307693
ERR594289.43,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0.11538461538461539
ERR594302.15,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0.11538461538461539
ERR594302.50,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR594302.61,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0.0
ERR594302.71,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
ERR594302.72,0,0,0,0,3,3,3,2,2,0,0,0,0,0,0,0,0.19230769230769232
ERR598947.20,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.07692307692307693
ERR598947.27,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
ERR598947.28,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0.038461538461538464
ERR598947.34,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
ERR599000.23,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0.0
ERR599000.28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR599000.35,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR599000.40,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
ERR599000.55,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.07692307692307693
ERR599000.68,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.07692307692307693
ERR599000.92,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.15384615384615385
ERR599008.101,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0.07692307692307693
ERR599008.13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ERR599008.32,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0.07692307692307693
ERR599008.41,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.038461538461538464
ERR599008.53,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR599008.7,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
ERR599008.79,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0.11538461538461539
ERR599008.81,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
ERR599008.86,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR599008.91,3,0,0,0,3,3,0,0,0,2,0,0,3,0,0,0,0.23076923076923078
ERR599125.18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR599125.26,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.038461538461538464
ERR599125.31,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.038461538461538464
ERR599159.20,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ERR599159.46,0,0,0,0,0,3,3,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR599159.50,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
ERR599166.103,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR599166.106,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.07692307692307693
ERR599166.107,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR599166.15,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0.0
ERR599166.17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR599166.20,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR599166.3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0.07692307692307693
ERR599166.32,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0.07692307692307693
ERR599166.50,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
ERR599166.71,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
ERR599166.81,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.038461538461538464
ERR599166.88,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
ERR599166.89,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.15384615384615385
ERR599166.96,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.038461538461538464
ERR868495.2,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0.0
ERR868495.42,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
ERR868495.46,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.038461538461538464
MOSAIC-MIME-BINNING-2103_bin-011,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0.0
MOSAIC-MIME-BINNING-2103_bin-012,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
MOSAIC-MIME-BINNING-2103_bin-016,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-2103_bin-028,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-2103_bin-029,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0.0
MOSAIC-MIME-BINNING-2103_bin-033,0,0,0,0,3,3,3,0,0,0,0,0,0,6,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-2103_bin-034,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-2103_bin-044,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0.0
MOSAIC-MIME-BINNING-2103_bin-047,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
MOSAIC-MIME-BINNING-2103_bin-048,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
MOSAIC-MIME-BINNING-2103_bin-051,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.038461538461538464
MOSAIC-MIME-BINNING-2103_bin-074,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07692307692307693
