members,K00239,K00240,K00241,K01679,K01847,K01848,K01849,K01961,K01962,K01963,K02160,K05606,M00376
ERR4691622.33,3,0,3,0,0,0,0,0,1,0,0,2,0.21296296296296294
ERR4691622.38,0,0,3,0,0,0,0,0,0,1,0,0,0.06481481481481481
ERR4691622.39,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ERR4691627.14,3,0,3,0,0,0,0,0,1,0,0,0,0.10185185185185185
ERR4691627.16,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR4691627.18,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
ERR4691627.39,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR4691638.19,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
ERR4691638.23,0,3,0,0,1,0,0,0,0,0,0,0,0.14814814814814814
ERR4691638.24,3,3,3,0,0,0,0,0,1,0,0,0,0.1388888888888889
ERR4691638.27,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR4691638.9,0,0,3,0,0,0,0,0,0,1,0,0,0.06481481481481481
ERR4691639.12,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR4691639.26,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR4691639.32,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ERR4691639.35,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ERR4691639.4,0,0,3,0,0,0,0,0,0,1,0,0,0.06481481481481481
ERR4691646.1,0,0,3,0,0,0,0,0,0,1,0,0,0.06481481481481481
ERR4691646.22,0,0,0,0,0,0,0,0,1,1,0,0,0.05555555555555555
ERR4691646.26,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
ERR4691646.6,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ERR4691668.17,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
ERR4691668.28,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111
ERR4691668.3,0,0,3,0,0,0,0,0,0,1,0,0,0.06481481481481481
ERR4691668.54,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR4691668.59,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR4691668.68,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR4691668.72,0,1,0,0,0,0,0,0,0,1,0,0,0.06481481481481481
ERR4691681.15,0,0,0,0,0,0,0,0,0,7,0,0,0.027777777777777776
ERR4691681.24,0,0,0,0,1,0,0,0,0,0,0,2,0.2222222222222222
ERR4691681.25,3,0,3,2,0,0,0,0,7,0,0,0,0.21296296296296294
ERR4691681.35,0,0,3,0,0,0,0,0,0,1,0,0,0.06481481481481481
ERR4691681.45,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR4691681.5,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
ERR4691685.6,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
ERR4691694.1,0,3,0,0,1,0,0,0,0,0,0,0,0.14814814814814814
ERR4691694.13,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
ERR4691694.17,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
ERR4691694.28,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR4691694.37,0,0,3,0,0,0,0,0,0,1,0,0,0.06481481481481481
ERR4691694.38,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ERR4691694.41,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
ERR4691694.61,0,0,0,0,0,0,0,1,0,0,0,2,0.1388888888888889
ERR4691694.64,0,0,0,0,0,0,0,0,7,0,0,0,0.027777777777777776
ERR4691694.66,3,3,3,0,0,0,0,0,0,0,0,0,0.1111111111111111
ERR4691694.70,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR4691695.15,0,0,0,0,0,0,0,0,1,1,0,0,0.05555555555555555
ERR4691695.38,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR4691695.65,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR4918854.12,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR4918854.16,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR4918854.35,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR4918854.51,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
ERR4918854.53,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ERR4918854.54,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
ERR4918854.55,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR4918854.57,3,0,3,0,0,0,0,0,1,0,0,2,0.21296296296296294
ERR4918854.64,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ERR4918854.74,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR4918854.9,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR4918855.11,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ERR4918855.13,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ERR4918855.30,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ERR4918855.37,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR4918855.42,0,0,0,2,0,0,0,0,1,0,0,0,0.1388888888888889
ERR4918855.48,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
ERR4918855.55,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR4918855.56,3,0,3,0,0,0,0,0,0,0,0,0,0.07407407407407407
ERR4918855.7,0,0,0,0,0,0,0,0,0,0,0,4,0.1111111111111111
ERR4918855.72,3,0,3,0,0,0,0,0,1,0,0,2,0.21296296296296294
ERR4918855.73,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR4918855.86,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111
ERR4918855.91,0,0,0,2,0,0,0,1,0,0,0,2,0.25
ERR4918856.10,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR4918856.20,0,0,0,0,0,0,2,0,0,0,0,0,0.05555555555555555
ERR4918856.24,3,0,3,0,0,0,0,0,1,0,0,2,0.21296296296296294
ERR4918856.26,0,0,0,0,1,0,0,0,0,1,1,2,0.2777777777777778
ERR4918856.31,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR4918856.37,0,1,0,0,0,0,0,0,1,0,0,0,0.06481481481481481
ERR4918856.44,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
ERR4918856.61,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ERR4918856.67,0,0,0,0,0,2,0,0,0,0,0,2,0.16666666666666666
ERR4918857.14,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR4918857.23,0,0,3,0,0,0,0,1,0,0,1,0,0.09259259259259259
ERR4918857.28,3,0,3,0,0,0,0,0,1,0,0,2,0.21296296296296294
ERR4918857.35,0,0,0,0,0,0,0,7,0,0,7,0,0.05555555555555555
ERR4918857.43,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
ERR4918857.5,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
ERR4918857.54,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR4918857.77,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
ERR4918857.85,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
ERR4918857.88,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR4918857.90,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
ERR4918857.98,3,3,3,0,0,0,0,0,1,0,0,0,0.1388888888888889
ERR4918858.101,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
ERR4918858.102,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR4918858.112,0,0,0,2,0,0,0,0,1,0,0,2,0.25
ERR4918858.16,0,1,0,0,0,0,0,0,1,0,0,0,0.06481481481481481
ERR4918858.18,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ERR4918858.25,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR4918858.30,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR4918858.37,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
ERR4918858.73,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR4918858.8,3,0,3,0,0,0,0,0,1,0,0,2,0.21296296296296294
ERR4918858.82,0,0,0,0,0,0,0,1,1,0,1,0,0.08333333333333333
ERR4918858.89,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
ERR4918858.92,3,0,0,2,1,0,0,0,0,0,0,0,0.25925925925925924
ERR4918858.94,0,0,0,0,1,0,0,1,0,1,1,2,0.3055555555555556
ERR4918858.99,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
ERR4918859.11,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR4918859.7,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
ERR4918860.13,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR4918860.15,3,0,3,0,0,0,0,0,1,0,0,2,0.21296296296296294
ERR4918860.2,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR4918860.24,0,0,0,0,0,2,0,0,0,1,0,0,0.08333333333333333
ERR4918860.28,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR4918860.32,3,3,3,0,0,0,0,0,0,0,0,0,0.1111111111111111
ERR4918860.33,0,0,3,0,0,0,0,0,0,1,0,0,0.06481481481481481
ERR4918860.34,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
ERR4918860.39,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR4918860.44,0,1,0,0,0,0,0,0,1,0,0,0,0.06481481481481481
ERR4918860.50,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR4918860.59,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR4918860.73,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
ERR4918860.74,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
ERR4918860.77,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR4918861.18,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR4918861.26,3,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR4918861.32,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
ERR4918861.4,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
ERR4918861.41,0,1,0,0,0,0,0,0,1,0,0,0,0.06481481481481481
ERR4918861.51,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR4918861.53,0,0,0,0,0,2,0,0,0,0,0,2,0.16666666666666666
ERR4918861.75,3,0,0,2,1,0,0,0,0,0,0,0,0.25925925925925924
ERR4918862.19,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR4918862.20,0,0,0,0,0,0,0,7,0,0,7,0,0.05555555555555555
ERR4918862.23,0,0,0,0,0,0,0,0,0,0,0,4,0.1111111111111111
ERR4918862.29,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ERR4918862.3,0,0,0,0,0,0,0,0,0,2,0,0,0.027777777777777776
ERR4918862.31,3,3,3,0,0,0,0,0,1,0,0,0,0.1388888888888889
ERR4918862.36,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ERR4918862.46,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR4918862.66,3,0,3,0,0,0,0,0,1,0,0,2,0.21296296296296294
ERR4918863.1,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ERR4918863.15,0,0,0,2,0,0,0,1,0,0,0,2,0.25
ERR4918863.21,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ERR4918863.24,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111
ERR4918863.40,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
ERR4918863.46,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR4918863.50,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR4918863.54,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
ERR4918863.66,3,0,3,0,0,0,0,0,0,0,1,0,0.10185185185185185
ERR4918863.68,3,3,3,0,0,0,0,0,0,0,0,0,0.1111111111111111
ERR4918863.81,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR4918864.101,0,0,0,0,0,0,2,0,0,0,0,0,0.05555555555555555
ERR4918864.102,3,3,3,0,0,0,0,0,0,0,0,0,0.1111111111111111
ERR4918864.13,0,0,0,0,0,0,0,7,0,0,7,0,0.05555555555555555
ERR4918864.26,3,3,3,0,0,0,0,0,0,0,0,0,0.1111111111111111
ERR4918864.35,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ERR4918864.40,0,0,0,0,0,2,0,0,0,0,0,2,0.16666666666666666
ERR4918864.66,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ERR4918864.67,3,0,3,0,0,0,0,0,1,0,0,2,0.21296296296296294
ERR4918864.72,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
ERR5001722.19,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR5001722.22,0,3,0,0,1,0,0,0,0,0,0,0,0.14814814814814814
ERR5001722.8,0,3,3,0,0,0,0,0,0,0,0,0,0.07407407407407407
ERR5005153.1,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
ERR5005153.6,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR5005971.23,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR5005971.26,0,0,0,0,0,0,0,0,0,1,1,0,0.05555555555555555
ERR5005971.29,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
ERR5005971.9,0,0,0,0,0,0,0,0,0,0,7,0,0.027777777777777776
ERR5006073.11,0,0,0,0,0,2,0,0,0,1,0,0,0.08333333333333333
ERR5006073.14,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR5006121.5,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR5006261.7,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR5006649.13,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR5006649.5,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
ERR5007764.19,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR5007766.14,3,0,0,0,0,0,0,0,0,0,0,2,0.14814814814814814
ERR5007766.4,0,3,3,0,0,0,2,0,0,0,0,2,0.24074074074074073
ERR5007766.5,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
ERR594289.16,0,0,0,0,0,0,0,1,0,0,0,0,0.027777777777777776
ERR594289.23,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR594289.24,0,0,0,2,0,0,0,0,0,1,1,0,0.16666666666666666
ERR594289.28,0,0,0,0,0,0,0,0,0,1,0,2,0.1388888888888889
ERR594289.30,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR594289.32,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111
ERR594289.47,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
ERR594289.50,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
ERR594289.6,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ERR594302.15,3,0,0,0,0,0,0,0,1,0,0,0,0.06481481481481481
ERR594302.57,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
ERR594302.61,0,7,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR594302.63,0,0,0,0,0,0,2,0,0,0,0,0,0.05555555555555555
ERR594302.72,3,3,3,0,0,0,0,0,1,0,0,0,0.1388888888888889
ERR594302.74,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR598947.1,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ERR598947.28,3,0,0,0,0,0,0,0,0,0,1,0,0.06481481481481481
ERR599000.15,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
ERR599000.23,0,3,3,0,1,0,0,0,0,0,0,0,0.18518518518518517
ERR599000.3,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR599000.33,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
ERR599000.56,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR599000.60,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ERR599000.63,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
ERR599000.73,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ERR599008.101,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
ERR599008.13,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR599008.2,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ERR599008.32,3,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR599008.4,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR599008.41,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR599008.49,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR599008.59,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR599008.60,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
ERR599008.76,0,0,0,0,0,0,0,0,0,1,0,7,0.1388888888888889
ERR599008.79,3,0,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR599008.91,3,3,0,0,0,0,0,0,0,0,0,0,0.07407407407407407
ERR599125.25,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR599125.4,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
ERR599125.6,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR599159.12,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR599159.19,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR599159.20,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
ERR599159.3,0,0,0,0,0,0,0,0,0,1,0,2,0.1388888888888889
ERR599159.46,0,3,3,0,0,0,0,0,0,1,0,0,0.10185185185185185
ERR599159.56,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
ERR599159.73,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR599166.107,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR599166.108,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
ERR599166.15,0,3,3,2,0,0,0,0,0,0,0,0,0.18518518518518517
ERR599166.3,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
ERR599166.32,0,0,0,2,1,0,0,1,0,0,1,0,0.2777777777777778
ERR599166.36,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR599166.49,0,0,0,0,0,0,0,1,0,0,0,0,0.027777777777777776
ERR599166.50,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR599166.79,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR599166.81,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111
ERR599166.88,0,3,0,2,0,0,0,0,0,0,0,0,0.14814814814814814
ERR599166.89,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR868495.10,0,0,0,2,0,0,0,1,1,0,1,0,0.19444444444444445
ERR868495.11,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
ERR868495.2,0,3,3,2,0,0,0,0,0,0,0,0,0.18518518518518517
ERR868495.40,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
ERR868495.46,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111
MOSAIC-MIME-BINNING-2103_bin-011,0,3,3,2,0,0,0,0,0,0,0,0,0.18518518518518517
MOSAIC-MIME-BINNING-2103_bin-012,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
MOSAIC-MIME-BINNING-2103_bin-026,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
MOSAIC-MIME-BINNING-2103_bin-028,0,0,0,0,0,0,2,0,0,0,0,2,0.16666666666666666
MOSAIC-MIME-BINNING-2103_bin-029,0,3,0,2,0,0,0,0,0,0,0,0,0.14814814814814814
MOSAIC-MIME-BINNING-2103_bin-033,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
MOSAIC-MIME-BINNING-2103_bin-034,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
MOSAIC-MIME-BINNING-2103_bin-044,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
MOSAIC-MIME-BINNING-2103_bin-051,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
MOSAIC-MIME-BINNING-2103_bin-063,0,0,0,0,0,0,0,0,1,1,0,0,0.05555555555555555
MOSAIC-MIME-BINNING-2103_bin-070,0,0,0,0,0,0,0,1,1,0,1,0,0.08333333333333333
MOSAIC-MIME-BINNING-2103_bin-071,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
MOSAIC-MIME-BINNING-2103_bin-077,0,0,7,0,0,0,0,0,1,0,0,0,0.06481481481481481
MOSAIC-MIME-BINNING-2103_bin-088,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
MOSAIC-MIME-BINNING-2103_bin-091,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
MOSAIC-MIME-BINNING-2103_bin-093,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
MOSAIC-MIME-BINNING-2103_bin-098,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
MOSAIC-MIME-BINNING-2103_bin-102,0,0,0,0,1,0,0,0,0,0,0,2,0.2222222222222222
MOSAIC-MIME-BINNING-2103_bin-113,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
MOSAIC-MIME-BINNING-2103_bin-123,0,0,0,0,0,0,2,0,0,0,0,0,0.05555555555555555
MOSAIC-MIME-BINNING-2103_bin-124,0,3,3,0,0,0,0,0,0,0,0,0,0.07407407407407407
MOSAIC-MIME-BINNING-2203_bin-10,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
MOSAIC-MIME-BINNING-2203_bin-12,0,0,0,2,0,0,0,1,0,0,1,0,0.16666666666666666
MOSAIC-MIME-BINNING-2203_bin-17,0,3,3,0,1,0,0,0,0,0,0,0,0.18518518518518517
MOSAIC-MIME-BINNING-2203_bin-23,0,0,0,0,0,0,0,1,1,0,1,0,0.08333333333333333
MOSAIC-MIME-BINNING-2203_bin-38,0,0,0,0,0,0,0,0,0,0,7,0,0.027777777777777776
MOSAIC-MIME-BINNING-2203_bin-49,0,0,0,0,1,0,0,0,0,0,0,0,0.1111111111111111
MOSAIC-MIME-BINNING-2203_bin-50,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
MOSAIC-MIME-BINNING-2203_bin-52,0,3,3,0,0,0,0,0,0,0,0,0,0.07407407407407407
MOSAIC-MIME-BINNING-2203_bin-53,3,3,3,0,0,0,0,0,1,0,0,0,0.1388888888888889
MOSAIC-MIME-BINNING-2203_bin-56,0,0,0,0,0,0,0,0,0,7,0,0,0.027777777777777776
MOSAIC-MIME-BINNING-2203_bin-68,0,0,0,0,0,0,0,0,1,1,0,0,0.05555555555555555
MOSAIC-MIME-BINNING-2303_bin-001,0,0,3,0,0,0,0,0,0,0,0,2,0.14814814814814814
MOSAIC-MIME-BINNING-2303_bin-003,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
MOSAIC-MIME-BINNING-2303_bin-016,0,0,0,0,0,0,0,0,1,0,1,0,0.05555555555555555
MOSAIC-MIME-BINNING-2303_bin-018,0,3,0,0,0,0,0,0,0,0,0,2,0.14814814814814814
MOSAIC-MIME-BINNING-2303_bin-028,0,0,0,0,0,0,0,0,0,0,0,2,0.1111111111111111
MOSAIC-MIME-BINNING-2303_bin-041,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
MOSAIC-MIME-BINNING-2303_bin-042,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
MOSAIC-MIME-BINNING-2303_bin-044,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
MOSAIC-MIME-BINNING-2303_bin-053,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
MOSAIC-MIME-BINNING-2303_bin-066,0,3,0,0,0,0,0,0,0,0,0,0,0.037037037037037035
MOSAIC-MIME-BINNING-2303_bin-069,0,0,0,0,0,0,0,0,0,1,1,0,0.05555555555555555
MOSAIC-MIME-BINNING-2303_bin-071,0,0,3,0,0,0,0,0,0,0,0,0,0.037037037037037035
MOSAIC-MIME-BINNING-2303_bin-082,0,0,0,0,1,0,0,0,0,0,0,2,0.2222222222222222
MOSAIC-MIME-BINNING-2303_bin-087,0,0,0,0,0,0,0,0,0,0,7,2,0.1388888888888889
MOSAIC-MIME-BINNING-2303_bin-105,0,0,0,0,0,0,0,0,0,1,0,0,0.027777777777777776
MOSAIC-MIME-BINNING-2303_bin-107,0,0,0,2,0,0,0,0,0,0,0,0,0.1111111111111111
MOSAIC-MIME-BINNING-2303_bin-113,3,3,3,0,0,0,0,0,0,0,1,0,0.1388888888888889
MOSAIC-MIME-BINNING-2303_bin-124,0,0,0,0,0,0,0,1,0,0,2,0,0.05555555555555555
MOSAIC-MIME-BINNING-2303_bin-129,0,0,0,0,0,0,0,1,1,0,1,0,0.08333333333333333
MOSAIC-MIME-BINNING-2303_bin-133,0,0,0,0,0,0,0,0,0,7,0,0,0.027777777777777776
MOSAIC-MIME-BINNING-2303_bin-144,3,3,3,0,0,0,0,0,0,0,0,0,0.1111111111111111
MOSAIC-MIME-BINNING-2303_bin-149,0,3,0,0,0,0,0,1,1,0,1,0,0.12037037037037036
MOSAIC-MIME-BINNING-2303_bin-161,0,0,0,0,0,0,0,0,1,1,0,0,0.05555555555555555
MOSAIC-MIME-BINNING-2303_bin-169,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
MOSAIC-MIME-BINNING-2303_bin-172,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
MOSAIC-MIME-BINNING-2303_bin-175,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
MOSAIC-MIME-BINNING-2303_bin-182,0,0,0,0,0,0,0,0,1,0,0,0,0.027777777777777776
MOSAIC-MIME-BINNING-2303_bin-183,0,0,0,0,0,0,0,1,0,0,1,0,0.05555555555555555
MOSAIC-MIME-BINNING-2303_bin-186,0,3,0,2,0,0,0,0,0,0,0,0,0.14814814814814814
MOSAIC-MIME-BINNING-2303_bin-192,3,3,3,0,0,0,0,1,0,0,1,0,0.16666666666666666
MOSAIC-MIME-BINNING-2303_bin-195,0,0,0,0,0,0,0,0,0,0,1,0,0.027777777777777776
MOSAIC-MIME-BINNING-2303_bin-196,0,0,7,0,0,0,0,0,1,0,0,0,0.06481481481481481
